pixelID mppcID probability
75 12 0.000448
75 13 0.0004248
75 14 0.0004416
75 15 0.0004056
75 16 0.0003984
76 1 0.0004208
76 2 0.0004112
76 3 0.0004232
76 4 0.0005128
76 5 0.000564
76 6 0.0006416
76 7 0.000712
76 8 0.0006768
76 9 0.0006544
76 10 0.0006032
76 11 0.000476
76 12 0.0004408
76 13 0.000448
76 14 0.000396
76 15 0.0004088
76 16 0.0004184
77 1 0.000424
77 2 0.000412
77 3 0.0004096
77 4 0.0004384
77 5 0.0005056
77 6 0.0006432
77 7 0.0007472
77 8 0.0007424
77 9 0.000704
77 10 0.0005672
77 11 0.0005184
77 12 0.0004664
77 13 0.0003808
77 14 0.0003848
77 15 0.000408
77 16 0.0003824
78 1 0.0003712
78 2 0.0003792
78 3 0.0004048
78 4 0.0004248
78 5 0.0005336
78 6 0.000624
78 7 0.000804
78 8 0.0008624
78 9 0.0008
78 10 0.0006256
78 11 0.0005208
78 12 0.000444
78 13 0.0003968
78 14 0.0004
78 15 0.0003824
78 16 0.000368
79 1 0.0003848
79 2 0.0003664
79 3 0.000376
79 4 0.0004288
79 5 0.0005048
79 6 0.0006016
79 7 0.000816
79 8 0.0010176
79 9 0.0009016
79 10 0.0007344
79 11 0.0005256
79 12 0.000424
79 13 0.0003656
79 14 0.0003728
79 15 0.0003784
79 16 0.0003904
80 1 0.0003976
80 2 0.00042
80 3 0.0003768
80 4 0.000404
80 5 0.0004392
80 6 0.0006104
80 7 0.0008544
80 8 0.0011224
80 9 0.0010776
80 10 0.0007008
80 11 0.0005168
80 12 0.0004328
80 13 0.00038
80 14 0.000364
80 15 0.0003832
80 16 0.0003552
81 1 0.0004232
81 2 0.0004248
81 3 0.0004512
81 4 0.0004176
81 5 0.0004528
81 6 0.0005648
81 7 0.000852
81 8 0.0013072
81 9 0.0011696
81 10 0.000772
81 11 0.0005336
81 12 0.0004584
81 13 0.0003968
81 14 0.000432
81 15 0.0004344
81 16 0.0004656
82 1 0.0005056
82 2 0.0005416
82 3 0.000516
82 4 0.0004656
82 5 0.0004472
82 6 0.0005504
82 7 0.000876
82 8 0.0015376
82 9 0.0013992
82 10 0.0008032
82 11 0.0005488
82 12 0.0004584
82 13 0.0004616
82 14 0.0005632
82 15 0.0005248
82 16 0.0004912
83 1 0.0006096
83 2 0.00072
83 3 0.0006416
83 4 0.000592
83 5 0.0005032
83 6 0.000536
83 7 0.0008056
83 8 0.0017696
83 9 0.0017328
83 10 0.0008256
83 11 0.000544
83 12 0.0004816
83 13 0.000604
83 14 0.000664
83 15 0.0006832
83 16 0.000608
84 1 0.0007352
84 2 0.0007384
84 3 0.0007944
84 4 0.0007856
84 5 0.000604
84 6 0.000568
84 7 0.000756
84 8 0.0018792
84 9 0.0020432
84 10 0.000796
84 11 0.0005512
84 12 0.0006256
84 13 0.0007656
84 14 0.0008344
84 15 0.0007928
84 16 0.0007424
85 1 0.0008936
85 2 0.0008704
85 3 0.0009096
85 4 0.000936
85 5 0.0007904
85 6 0.0006128
85 7 0.0007072
85 8 0.0018768
85 9 0.0024824
85 10 0.00078
85 11 0.00066
85 12 0.000796
85 13 0.0009304
85 14 0.0009456
85 15 0.0009136
85 16 0.0008984
86 1 0.0009992
86 2 0.0008896
86 3 0.0009576
86 4 0.0010024
86 5 0.0010344
86 6 0.0008712
86 7 0.0007696
86 8 0.0014856
86 9 0.0026136
86 10 0.00074
86 11 0.0008008
86 12 0.0010568
86 13 0.001056
86 14 0.0009344
86 15 0.0009336
86 16 0.0009776
87 1 0.0010352
87 2 0.0010408
87 3 0.0010384
87 4 0.0010768
87 5 0.0011576
87 6 0.00112
87 7 0.0009784
87 8 0.0010088
87 9 0.0014856
87 10 0.000976
87 11 0.0010808
87 12 0.0011848
87 13 0.0011224
87 14 0.0009848
87 15 0.0009936
87 16 0.001016
88 1 0.0004592
88 2 0.0005416
88 3 0.0005752
88 4 0.0006456
88 5 0.0006632
88 6 0.0006264
88 7 0.0005784
88 8 0.0005304
88 9 0.0004808
88 10 0.0004152
88 11 0.0004416
88 12 0.0004056
88 13 0.0004136
88 14 0.0004112
88 15 0.0004312
88 16 0.0004584
89 1 0.0004912
89 2 0.0005976
89 3 0.0006152
89 4 0.0006672
89 5 0.0006608
89 6 0.000548
89 7 0.00052
89 8 0.000472
89 9 0.00046
89 10 0.0004048
89 11 0.0003912
89 12 0.000412
89 13 0.0003792
